05-05-2025 18:59:05 | INFO     | __main__:38 | Using GPU: PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('192.168.1.184', 54999)) State.FROZEN -> State.WAITING
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('127.0.0.1', 47906)) State.FROZEN -> State.WAITING
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: connecting
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('192.168.1.184', 54999)) State.WAITING -> State.IN_PROGRESS
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('192.168.1.184', 54999)) State.IN_PROGRESS -> State.SUCCEEDED
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('127.0.0.1', 47906)) State.WAITING -> State.IN_PROGRESS
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | aioice.ice:1114 | Connection(2) ICE completed
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: connected
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:21 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 42187) -> ('85.64.204.58', 45296)) State.FROZEN -> State.FAILED
05-05-2025 19:20:24 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the
05-05-2025 19:20:25 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the let alone
05-05-2025 19:20:25 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the level of interesting
05-05-2025 19:20:26 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the let alone testing testing
05-05-2025 19:20:27 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the let alone testing testing to
05-05-2025 19:20:27 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: the let alone testing testing terrific
05-05-2025 19:20:27 | INFO     | handlers.signaling_handler:175 | Vosk final result for 680d405ca183764e786f0ef9: the let alone testing testing terrific
05-05-2025 19:20:34 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: this is
05-05-2025 19:20:34 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: this is the
05-05-2025 19:20:35 | INFO     | handlers.signaling_handler:175 | Vosk final result for 67d6bae7386c75bcc71b6890: this is one
05-05-2025 19:20:38 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: you know if you
05-05-2025 19:20:39 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: you know if
05-05-2025 19:20:39 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: hello this is
05-05-2025 19:20:40 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: you know if this is
05-05-2025 19:20:40 | INFO     | handlers.signaling_handler:175 | Vosk final result for 67d6bae7386c75bcc71b6890: you know if this is this
05-05-2025 19:20:47 | ERROR    | handlers.signaling_handler:143 | Error receiving audio frame: 
05-05-2025 19:20:47 | INFO     | handlers.signaling_handler:189 | Vosk final result for 680d405ca183764e786f0ef9: {'text': ''}
05-05-2025 19:20:47 | INFO     | handlers.signaling_handler:265 | PC state for 680d405ca183764e786f0ef9: closed
05-05-2025 19:20:47 | INFO     | handlers.signaling_handler:286 | Call 6818e544e4de939e06ab9ac2 ended for 680d405ca183764e786f0ef9
05-05-2025 19:20:47 | INFO     | handlers.call_handler:134 | Call end request from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:48 | ERROR    | handlers.signaling_handler:143 | Error receiving audio frame: 
05-05-2025 19:20:48 | INFO     | handlers.signaling_handler:189 | Vosk final result for 67d6bae7386c75bcc71b6890: {'text': ''}
05-05-2025 19:20:48 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: closed
05-05-2025 19:20:48 | INFO     | handlers.signaling_handler:286 | Call 6818e544e4de939e06ab9ac2 ended for 67d6bae7386c75bcc71b6890
05-05-2025 19:20:50 | INFO     | handlers.call_history_handler:43 | Fetched 8 history entries for user 680d405ca183764e786f0ef9
05-05-2025 19:20:57 | INFO     | handlers.call_history_handler:43 | Fetched 36 history entries for user 67d6bae7386c75bcc71b6890
05-05-2025 19:22:00 | INFO     | handlers.contacts_handler:62 | Added contact 'testuser' for user '680d405ca183764e786f0ef9'
05-05-2025 19:22:00 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '680d405ca183764e786f0ef9'
05-05-2025 19:22:25 | INFO     | handlers.connection:130 | Connection closed by client
05-05-2025 19:22:26 | INFO     | handlers.connection:130 | Connection closed by client
05-05-2025 19:22:39 | INFO     | websockets.server:529 | connection open
05-05-2025 19:22:39 | INFO     | handlers.connection:91 | New connection
05-05-2025 19:22:39 | INFO     | handlers.connection:101 | Handshake successful
05-05-2025 19:22:39 | INFO     | handlers.auth_handler:319 | Access token refreshed for user ID 680d405ca183764e786f0ef9.
05-05-2025 19:22:40 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '680d405ca183764e786f0ef9'
05-05-2025 19:22:40 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '680d405ca183764e786f0ef9'
05-05-2025 19:22:40 | INFO     | handlers.call_handler:211 | Set model preference for 680d405ca183764e786f0ef9 to lip
05-05-2025 19:22:40 | INFO     | handlers.call_handler:211 | Set model preference for 680d405ca183764e786f0ef9 to vosk
05-05-2025 19:22:45 | INFO     | websockets.server:529 | connection open
05-05-2025 19:22:45 | INFO     | handlers.connection:91 | New connection
05-05-2025 19:22:46 | INFO     | handlers.connection:101 | Handshake successful
05-05-2025 19:22:46 | INFO     | handlers.auth_handler:319 | Access token refreshed for user ID 67d6bae7386c75bcc71b6890.
05-05-2025 19:22:46 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '67d6bae7386c75bcc71b6890'
05-05-2025 19:22:46 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '67d6bae7386c75bcc71b6890'
05-05-2025 19:22:47 | INFO     | handlers.call_handler:211 | Set model preference for 67d6bae7386c75bcc71b6890 to lip
05-05-2025 19:22:47 | INFO     | handlers.call_handler:211 | Set model preference for 67d6bae7386c75bcc71b6890 to vosk
05-05-2025 19:22:49 | INFO     | handlers.connection:130 | Connection closed by client
05-05-2025 19:22:50 | INFO     | handlers.connection:130 | Connection closed by client
05-05-2025 19:22:54 | INFO     | websockets.server:440 | server closing
05-05-2025 19:22:54 | INFO     | websockets.server:473 | server closed
